WMT;0000104169;WALMART INC;Walmart Inc
WNC;0000879526;WABASH NATIONAL CORP;Wabash National Corp
WNEB;0001157647;WESTERN NEW ENGLAND BANCORP;Western New England Bancorp In
WOR;0000108516;WORTHINGTON INDUSTRIES;Worthington Industries Inc
WOW;0001701051;WIDEOPENWEST INC;WideOpenWest Inc
WP;0001533932;WORLDPAY INC-CLASS A;Worldpay Inc
WPC;0001025378;WP CAREY INC;WP Carey Inc
WPG;0001594686;WASHINGTON PRIME GROUP INC;Washington Prime Group Inc
WPX;0001518832;WPX ENERGY INC;WPX Energy Inc
WR;0000054507;WESTAR ENERGY INC;Westar Energy Inc
WRB;0000011544;WR BERKLEY CORP;WR Berkley Corp
WRD;0001681714;WILDHORSE RESOURCE DEVELOPME;WildHorse Resource Development
WRE;0000104894;WASHINGTON REIT;Washington Real Estate Investm
WRI;0000828916;WEINGARTEN REALTY INVESTORS;Weingarten Realty Investors
WRK;0001636023;WESTROCK CO;WestRock Co
WRLD;0000108385;WORLD ACCEPTANCE CORP;World Acceptance Corp
WSBC;0000203596;WESBANCO INC;WesBanco Inc
WSBF;0001569994;WATERSTONE FINANCIAL INC;Waterstone Financial Inc
WSFS;0000828944;WSFS FINANCIAL CORP;WSFS Financial Corp
WSM;0000719955;WILLIAMS-SONOMA INC;Williams-Sonoma Inc
WSO;0000105016;WATSCO INC;Watsco Inc
WSR;0001175535;WHITESTONE REIT;Whitestone REIT
WST;0000105770;WEST PHARMACEUTICAL SERVICES;West Pharmaceutical Services I
WTBA;0001166928;WEST BANCORPORATION;West Bancorporation Inc
WTFC;0001015328;WINTRUST FINANCIAL CORP;Wintrust Financial Corp
WTI;0001288403;W&T OFFSHORE INC;W&T Offshore Inc
WTM;0000776867;WHITE MOUNTAINS INSURANCE GP;White Mountains Insurance Grou
WTR;0000078128;AQUA AMERICA INC;Aqua America Inc
WTS;0000795403;WATTS WATER TECHNOLOGIES-A;Watts Water Technologies Inc
WTTR;0001693256;SELECT ENERGY SERVICES INC-A;Select Energy Services Inc
WTW;0000105319;WEIGHT WATCHERS INTL INC;Weight Watchers International
WU;0001365135;WESTERN UNION CO;Western Union Co/The
WVE;0001631574;WAVE LIFE SCIENCES LTD;WaVe Life Sciences Ltd
WWD;0000108312;WOODWARD INC;Woodward Inc
WWE;0001091907;WORLD WRESTLING ENTERTAIN-A;World Wrestling Entertainment
WWW;0000110471;WOLVERINE WORLD WIDE INC;Wolverine World Wide Inc
WY;0000106535;WEYERHAEUSER CO;Weyerhaeuser Co
WYN;0001361658;WYNDHAM WORLDWIDE CORP;Wyndham Worldwide Corp
WYNN;0001174922;WYNN RESORTS LTD;Wynn Resorts Ltd
X;0001163302;UNITED STATES STEEL CORP;United States Steel Corp
XBIT;0001626878;XBIOTECH INC;XBiotech Inc
XCRA;0000357020;XCERRA CORP;Xcerra Corp
XEC;0001168054;CIMAREX ENERGY CO;Cimarex Energy Co
XEL;0000072903;XCEL ENERGY INC;Xcel Energy Inc
XENT;0001271214;INTERSECT ENT INC;Intersect ENT Inc
XHR;0001616000;XENIA HOTELS & RESORTS INC;Xenia Hotels & Resorts Inc
XL;0000875159;XL GROUP LTD;XL Group Ltd
XLNX;0000743988;XILINX INC;Xilinx Inc
XLRN;0001280600;ACCELERON PHARMA INC;Acceleron Pharma Inc
XNCR;0001326732;XENCOR INC;Xencor Inc
XOG;0001655020;EXTRACTION OIL & GAS INC;Extraction Oil & Gas Inc
XOM;0000034088;EXXON MOBIL CORP;Exxon Mobil Corp
XON;0001356090;INTREXON CORP;Intrexon Corp
XONE;0001561627;EXONE CO/THE;ExOne Co/The
XOXO;0001062292;XO GROUP INC;XO Group Inc
XPER;0001690666;XPERI CORP;Xperi Corp
XPO;0001166003;XPO LOGISTICS INC;XPO Logistics Inc
XRAY;0000818479;DENTSPLY SIRONA INC;DENTSPLY SIRONA Inc
XRX;0000108772;XEROX CORP;Xerox Corp
XYL;0001524472;XYLEM INC;Xylem Inc/NY
Y;0000775368;ALLEGHANY CORP;Alleghany Corp
YELP;0001345016;YELP INC;Yelp Inc
YEXT;0001614178;YEXT INC;Yext Inc
YORW;0000108985;YORK WATER CO;York Water Co/The
YRCW;0000716006;YRC WORLDWIDE INC;YRC Worldwide Inc
YUM;0001041061;YUM! BRANDS INC;Yum! Brands Inc
YUMC;0001673358;YUM CHINA HOLDINGS INC;Yum China Holdings Inc
Z;0001617640;ZILLOW GROUP INC - C;Zillow Group Inc
ZAGG;0001296205;ZAGG INC;ZAGG Inc
ZAYO;0001608249;ZAYO GROUP HOLDINGS INC;Zayo Group Holdings Inc
ZBH;0001136869;ZIMMER BIOMET HOLDINGS INC;Zimmer Biomet Holdings Inc
ZBRA;0000877212;ZEBRA TECHNOLOGIES CORP-CL A;Zebra Technologies Corp
ZEN;0001463172;ZENDESK INC;Zendesk Inc
ZEUS;0000917470;OLYMPIC STEEL INC;Olympic Steel Inc
ZG;0001617640;ZILLOW GROUP INC - A;Zillow Group Inc
ZGNX;0001375151;ZOGENIX INC;Zogenix Inc
ZION;0000109380;ZIONS BANCORPORATION;Zions Bancorporation
ZIOP;0001107421;ZIOPHARM ONCOLOGY INC;ZIOPHARM Oncology Inc
ZIXI;0000855612;ZIX CORP;Zix Corp
ZNGA;0001439404;ZYNGA INC - CL A;Zynga Inc
ZOES;0001594879;ZOE'S KITCHEN INC;Zoe's Kitchen Inc
ZTS;0001555280;ZOETIS INC;Zoetis Inc
ZUMZ;0001318008;ZUMIEZ INC;Zumiez Inc
ZYNE;0001621443;ZYNERBA PHARMACEUTICALS INC;Zynerba Pharmaceuticals Inc
