INSW;0001679049;INTERNATIONAL SEAWAYS INC;International Seaways Inc
INSY;0001516479;INSYS THERAPEUTICS INC;Insys Therapeutics Inc
INT;0000789460;WORLD FUEL SERVICES CORP;World Fuel Services Corp
INTC;0000050863;INTEL CORP;Intel Corp
INTL;0000913760;INTL FCSTONE INC;INTL. FCStone Inc
INTU;0000896878;INTUIT INC;Intuit Inc
INVA;0001080014;INNOVIVA INC;Innoviva Inc
INVH;0001687229;INVITATION HOMES INC;Invitation Homes Inc
INWK;0001350381;INNERWORKINGS INC;InnerWorkings Inc
IONS;0000874015;IONIS PHARMACEUTICALS INC;Ionis Pharmaceuticals Inc
IOSP;0001054905;INNOSPEC INC;Innospec Inc
IOVA;0001425205;IOVANCE BIOTHERAPEUTICS INC;Iovance Biotherapeutics Inc
IP;0000051434;INTERNATIONAL PAPER CO;International Paper Co
IPAR;0000822663;INTER PARFUMS INC;Inter Parfums Inc
IPCC;0001195933;INFINITY PROPERTY & CASUALTY;Infinity Property & Casualty C
IPG;0000051644;INTERPUBLIC GROUP OF COS INC;Interpublic Group of Cos Inc/T
IPGP;0001111928;IPG PHOTONICS CORP;IPG Photonics Corp
IPHI;0001160958;INPHI CORP;Inphi Corp
IPHS;0001364099;INNOPHOS HOLDINGS INC;Innophos Holdings Inc
IPI;0001421461;INTREPID POTASH INC;Intrepid Potash Inc
IPXL;0001003642;IMPAX LABORATORIES INC;Impax Laboratories Inc
IQV;0001478242;IQVIA HOLDINGS INC;IQVIA Holdings Inc
IR;0001466258;INGERSOLL-RAND PLC;Ingersoll-Rand PLC
IRBT;0001159167;IROBOT CORP;iRobot Corp
IRDM;0001418819;IRIDIUM COMMUNICATIONS INC;Iridium Communications Inc
IRET;0000798359;INVESTORS REAL ESTATE TRUST;Investors Real Estate Trust
IRM;0001020569;IRON MOUNTAIN INC;Iron Mountain Inc
IRT;0001466085;INDEPENDENCE REALTY TRUST IN;Independence Realty Trust Inc
IRTC;0001388658;IRHYTHM TECHNOLOGIES INC;iRhythm Technologies Inc
IRWD;0001446847;IRONWOOD PHARMACEUTICALS INC;Ironwood Pharmaceuticals Inc
ISBC;0001594012;INVESTORS BANCORP INC;Investors Bancorp Inc
ISCA;0000051548;INTL SPEEDWAY CORP-CL A;International Speedway Corp
ISRG;0001035267;INTUITIVE SURGICAL INC;Intuitive Surgical Inc
ISRL;0000719209;ISRAMCO INC;Isramco Inc
ISTR;0001602658;INVESTAR HOLDING CORP;Investar Holding Corp
IT;0000749251;GARTNER INC;Gartner Inc
ITCI;0001567514;INTRA-CELLULAR THERAPIES INC;Intra-Cellular Therapies Inc
ITG;0000920424;INVESTMENT TECHNOLOGY GROUP;Investment Technology Group In
ITGR;0001114483;INTEGER HOLDINGS CORP;Integer Holdings Corp
ITI;0000350868;ITERIS INC;Iteris Inc
ITIC;0000720858;INVESTORS TITLE CO;Investors Title Co
ITRI;0000780571;ITRON INC;Itron Inc
ITT;0000216228;ITT INC;ITT Inc
ITW;0000049826;ILLINOIS TOOL WORKS;Illinois Tool Works Inc
IVAC;0001001902;INTEVAC INC;Intevac Inc
IVC;0000742112;INVACARE CORP;Invacare Corp
IVR;0001437071;INVESCO MORTGAGE CAPITAL;Invesco Mortgage Capital Inc
IVZ;0000914208;INVESCO LTD;Invesco Ltd
JACK;0001064030;JACK IN THE BOX INC;Jack in the Box Inc
JAG;0001685715;JAGGED PEAK ENERGY INC;Jagged Peak Energy Inc
JAX;0001617227;J ALEXANDER'S HOLDINGS;J Alexander's Holdings Inc
JBGS;0001689796;JBG SMITH PROPERTIES;JBG SMITH Properties
JBHT;0000728535;HUNT (JB) TRANSPRT SVCS INC;JB Hunt Transport Services Inc
JBL;0000898293;JABIL INC;Jabil Inc
JBLU;0001158463;JETBLUE AIRWAYS CORP;JetBlue Airways Corp
JBSS;0000880117;JOHN B. SANFILIPPO & SON INC;John B Sanfilippo & Son Inc
JBT;0001433660;JOHN BEAN TECHNOLOGIES CORP;John Bean Technologies Corp
JCAP;0001622353;JERNIGAN CAPITAL INC;Jernigan Capital Inc
JCI;0000833444;JOHNSON CONTROLS INTERNATION;Johnson Controls International
JCOM;0001084048;J2 GLOBAL INC;j2 Global Inc
JCP;0001166126;J.C. PENNEY CO INC;JC Penney Co Inc
JEC;0000052988;JACOBS ENGINEERING GROUP INC;Jacobs Engineering Group Inc
JELD;0001674335;JELD-WEN HOLDING INC;JELD-WEN Holding Inc
JILL;0001687932;J. JILL INC;J. Jill Inc
JJSF;0000785956;J & J SNACK FOODS CORP;J&J Snack Foods Corp
JKHY;0000779152;JACK HENRY & ASSOCIATES INC;Jack Henry & Associates Inc
JLL;0001037976;JONES LANG LASALLE INC;Jones Lang LaSalle Inc
JNCE;0001640455;JOUNCE THERAPEUTICS INC;Jounce Therapeutics Inc
JNJ;0000200406;JOHNSON & JOHNSON;Johnson & Johnson
JNPR;0001043604;JUNIPER NETWORKS INC;Juniper Networks Inc
JOE;0000745308;ST JOE CO/THE;St Joe Co/The
JONE;0001573166;JONES ENERGY INC - A;Jones Energy Inc
JOUT;0000788329;JOHNSON OUTDOORS INC-A;Johnson Outdoors Inc
JPM;0000019617;JPMORGAN CHASE & CO;JPMorgan Chase & Co
JRVR;0001620459;JAMES RIVER GROUP HOLDINGS L;James River Group Holdings Ltd
JW/A;0000107140;WILEY (JOHN) & SONS-CLASS A;John Wiley & Sons Inc
JWN;0000072333;NORDSTROM INC;Nordstrom Inc
K;0000055067;KELLOGG CO;Kellogg Co
KAI;0000886346;KADANT INC;Kadant Inc
KALA;0001479419;KALA PHARMACEUTICALS INC;Kala Pharmaceuticals Inc
KALU;0000811596;KAISER ALUMINUM CORP;Kaiser Aluminum Corp
KAMN;0000054381;KAMAN CORP;Kaman Corp
KAR;0001395942;KAR AUCTION SERVICES INC;KAR Auction Services Inc
KBAL;0000055772;KIMBALL INTERNATIONAL-B;Kimball International Inc
KBH;0000795266;KB HOME;KB Home
KBR;0001357615;KBR INC;KBR Inc
KE;0001606757;KIMBALL ELECTRONICS INC;Kimball Electronics Inc
KEG;0000318996;KEY ENERGY SERVICES INC;Key Energy Services Inc
KELYA;0000055135;KELLY SERVICES INC -A;Kelly Services Inc
KEM;0000887730;KEMET CORP;KEMET Corp
KERX;0001114220;KERYX BIOPHARMACEUTICALS;Keryx Biopharmaceuticals Inc
KEX;0000056047;KIRBY CORP;Kirby Corp
KEY;0000091576;KEYCORP;KeyCorp
KEYS;0001601046;KEYSIGHT TECHNOLOGIES IN;Keysight Technologies Inc
KEYW;0001487101;KEYW HOLDING CORP/THE;KeyW Holding Corp/The
KFRC;0000930420;KFORCE INC;Kforce Inc
KFY;0000056679;KORN/FERRY INTERNATIONAL;Korn/Ferry International
KHC;0001637459;KRAFT HEINZ CO/THE;Kraft Heinz Co/The
