BR;0001383312;BROADRIDGE FINANCIAL SOLUTIO;Broadridge Financial Solutions
BRC;0000746598;BRADY CORPORATION - CL A;Brady Corp
BREW;0000892222;CRAFT BREW ALLIANCE INC;Craft Brew Alliance Inc
BRG;0001442626;BLUEROCK RESIDENTIAL GROWTH;Bluerock Residential Growth RE
BRK/B;0001067983;BERKSHIRE HATHAWAY INC-CL B;Berkshire Hathaway Inc
BRKL;0001049782;BROOKLINE BANCORP INC;Brookline Bancorp Inc
BRKR;0001109354;BRUKER CORP;Bruker Corp
BRKS;0000933974;BROOKS AUTOMATION INC;Brooks Automation Inc
BRO;0000079282;BROWN & BROWN INC;Brown & Brown Inc
BRS;0000073887;BRISTOW GROUP INC;Bristow Group Inc
BRSS;0001533526;GLOBAL BRASS & COPPER HOLDIN;Global Brass & Copper Holdings
BRX;0001581068;BRIXMOR PROPERTY GROUP INC;Brixmor Property Group Inc
BSET;0000010329;BASSETT FURNITURE INDS;Bassett Furniture Industries I
BSF;0001006424;BEAR STATE FINANCIAL INC;Bear State Financial Inc
BSIG;0001611702;BRIGHTSPHERE INVESTMENT GROU;BrightSphere Investment Group
BSRR;0001130144;SIERRA BANCORP;Sierra Bancorp
BSTC;0000875622;BIOSPECIFICS TECHNOLOGIES;BioSpecifics Technologies Corp
BSX;0000885725;BOSTON SCIENTIFIC CORP;Boston Scientific Corp
BTU;0001064728;PEABODY ENERGY CORP;Peabody Energy Corp
BTX;0000876343;BIOTIME INC;BioTime Inc
BUFF;0001609989;BLUE BUFFALO PET PRODUCTS IN;Blue Buffalo Pet Products Inc
BURL;0001579298;BURLINGTON STORES INC;Burlington Stores Inc
BUSE;0000314489;FIRST BUSEY CORP;First Busey Corp
BW;0001630805;BABCOCK & WILCOX ENTERPR;Babcock & Wilcox Enterprises I
BWA;0000908255;BORGWARNER INC;BorgWarner Inc
BWFG;0001505732;BANKWELL FINANCIAL GROUP INC;Bankwell Financial Group Inc
BWINB;0000009346;BALDWIN & LYONS INC -CL B;Baldwin & Lyons Inc
BWXT;0001486957;BWX TECHNOLOGIES INC;BWX Technologies Inc
BXG;0000778946;BLUEGREEN VACATIONS CORP;Bluegreen Vacations Corp
BXP;0001037540;BOSTON PROPERTIES INC;Boston Properties Inc
BXS;0001299939;BANCORPSOUTH BANK;BancorpSouth Bank
BY;0001702750;BYLINE BANCORP INC;Byline Bancorp Inc
BYD;0000906553;BOYD GAMING CORP;Boyd Gaming Corp
BZH;0000915840;BEAZER HOMES USA INC;Beazer Homes USA Inc
C;0000831001;CITIGROUP INC;Citigroup Inc
CA;0000356028;CA INC;CA Inc
CABO;0001632127;CABLE ONE INC;Cable One Inc
CAC;0000750686;CAMDEN NATIONAL CORP;Camden National Corp
CACC;0000885550;CREDIT ACCEPTANCE CORP;Credit Acceptance Corp
CACI;0000016058;CACI INTERNATIONAL INC -CL A;CACI International Inc
CADE;0001614184;CADENCE BANCORP;Cadence BanCorp
CAG;0000023217;CONAGRA BRANDS INC;Conagra Brands Inc
CAH;0000721371;CARDINAL HEALTH INC;Cardinal Health Inc
CAI;0001388430;CAI INTERNATIONAL INC;CAI International Inc
CAKE;0000887596;CHEESECAKE FACTORY INC/THE;Cheesecake Factory Inc/The
CAL;0000014707;CALERES INC;Caleres Inc
CALA;0001496671;CALITHERA BIOSCIENCES INC;Calithera Biosciences Inc
CALM;0000016160;CAL-MAINE FOODS INC;Cal-Maine Foods Inc
CALX;0001406666;CALIX INC;Calix Inc
CAMP;0000730255;CALAMP CORP;CalAmp Corp
CAR;0000723612;AVIS BUDGET GROUP INC;Avis Budget Group Inc
CARA;0001346830;CARA THERAPEUTICS INC;Cara Therapeutics Inc
CARB;0001340127;CARBONITE INC;Carbonite Inc
CARO;0000870385;CAROLINA FINANCIAL CORP;Carolina Financial Corp
CARS;0001683606;CARS.COM INC;Cars.com Inc
CASA;0001333835;CASA SYSTEMS INC;Casa Systems Inc
CASH;0000907471;META FINANCIAL GROUP INC;Meta Financial Group Inc
CASS;0000708781;CASS INFORMATION SYSTEMS INC;Cass Information Systems Inc
CASY;0000726958;CASEY'S GENERAL STORES INC;Casey's General Stores Inc
CAT;0000018230;CATERPILLAR INC;Caterpillar Inc
CATM;0001671013;CARDTRONICS PLC - A;Cardtronics PLC
CATO;0000018255;CATO CORP-CLASS A;Cato Corp/The
CATY;0000861842;CATHAY GENERAL BANCORP;Cathay General Bancorp
CAVM;0001175609;CAVIUM INC;Cavium Inc
CB;0000896159;CHUBB LTD;Chubb Ltd
CBB;0000716133;CINCINNATI BELL INC;Cincinnati Bell Inc
CBI;0001027884;CHICAGO BRIDGE & IRON CO NV;Chicago Bridge & Iron Co NV
CBL;0000910612;CBL & ASSOCIATES PROPERTIES;CBL & Associates Properties In
CBM;0000820081;CAMBREX CORP;Cambrex Corp
CBOE;0001374310;CBOE GLOBAL MARKETS INC;Cboe Global Markets Inc
CBPX;0001592480;CONTINENTAL BUILDING PRODUCT;Continental Building Products
CBRE;0001138118;CBRE GROUP INC - A;CBRE Group Inc
CBRL;0001067294;CRACKER BARREL OLD COUNTRY;Cracker Barrel Old Country Sto
CBS;0000813828;CBS CORP-CLASS B NON VOTING;CBS Corp
CBSH;0000022356;COMMERCE BANCSHARES INC;Commerce Bancshares Inc/MO
CBT;0000016040;CABOT CORP;Cabot Corp
CBTX;0001473844;CBTX INC;CBTX Inc
CBU;0000723188;COMMUNITY BANK SYSTEM INC;Community Bank System Inc
CBZ;0000944148;CBIZ INC;CBIZ Inc
CC;0001627223;CHEMOURS CO/THE;Chemours Co/The
CCBG;0000726601;CAPITAL CITY BANK GROUP INC;Capital City Bank Group Inc
CCF;0000830524;CHASE CORP;Chase Corp
CCI;0001051470;CROWN CASTLE INTL CORP;Crown Castle International Cor
CCK;0001219601;CROWN HOLDINGS INC;Crown Holdings Inc
CCL;0000815097;CARNIVAL CORP;Carnival Corp
CCMP;0001102934;CABOT MICROELECTRONICS CORP;Cabot Microelectronics Corp
CCNE;0000736772;CNB FINANCIAL CORP/PA;CNB Financial Corp/PA
CCO;0001334978;CLEAR CHANNEL OUTDOOR-CL A;Clear Channel Outdoor Holdings
CCOI;0001158324;COGENT COMMUNICATIONS HOLDIN;Cogent Communications Holdings
CCRN;0001141103;CROSS COUNTRY HEALTHCARE INC;Cross Country Healthcare Inc
CCS;0001576940;CENTURY COMMUNITIES INC;Century Communities Inc
CCXI;0001340652;CHEMOCENTRYX INC;ChemoCentryx Inc
CDE;0000215466;COEUR MINING INC;Coeur Mining Inc
CDEV;0001658566;CENTENNIAL RESOURCE DEVELO-A;Centennial Resource Developmen
CDK;0001609702;CDK GLOBAL INC;CDK Global Inc
CDLX;0001666071;CARDLYTICS INC;Cardlytics Inc
CDNS;0000813672;CADENCE DESIGN SYS INC;Cadence Design Systems Inc
CDR;0000761648;CEDAR REALTY TRUST INC;Cedar Realty Trust Inc
CDW;0001402057;CDW CORP/DE;CDW Corp/DE
CDXS;0001200375;CODEXIS INC;Codexis Inc
CDZI;0000727273;CADIZ INC;Cadiz Inc
CE;0001306830;CELANESE CORP-SERIES A;Celanese Corp
CECE;0000003197;CECO ENVIRONMENTAL CORP;CECO Environmental Corp
CECO;0001046568;CAREER EDUCATION CORP;Career Education Corp
