Christopher HIMSWORTH  Administrateur,Notification initiale,MANITOU BF,09 août 2017,Euronext Paris,Cession,Action,30.16796 Euro,11 366.0000,NON,11 août 2017,,http://www.amf-france.org/technique/multimedia?docId=cd0833a9-67be-455a-b1e7-452ce8127a24&famille=BDIF&bdifId=984705DD7102_2017DD507489
Christopher HIMSWORTH  Administrateur,Notification initiale,MANITOU BF,08 août 2017,Euronext Paris,Cession,Action,31.3118 Euro,4 983.0000,NON,10 août 2017,,http://www.amf-france.org/technique/multimedia?docId=ef2de2b2-8db3-4de3-9906-de4f44311aeb&famille=BDIF&bdifId=274705DD7102_2017DD507472
Christopher HIMSWORTH  Administrateur,Notification initiale,MANITOU BF,07 août 2017,Euronext Paris,Cession,Action,31.47038 Euro,2 805.0000,NON,10 août 2017,,http://www.amf-france.org/technique/multimedia?docId=e37213db-4f1b-4da9-b0c0-83e491c00315&famille=BDIF&bdifId=954705DD7102_2017DD507459
MASTRAD SA  PDG,Notification initiale,MASTRAD,04 août 2017,Euronext Paris,Cession,Action,0.7000 Euro,120 000.0000,NON,10 août 2017,Cession d'actions Mastrad détenues par Monsieur Lion  PDG de Mastrad,http://www.amf-france.org/technique/multimedia?docId=98b5879f-3101-4f79-ac63-305938c9afb7&famille=BDIF&bdifId=554705DD7102_2017DD507455
Daniel Tragus  Dirigeant de filiale,Notification initiale,EXEL INDUSTRIES,21 juillet 2017,Euronext Paris,Acquisition,Action,16 830.0000 Euro,180.0000,NON,10 août 2017,,http://www.amf-france.org/technique/multimedia?docId=73a1df15-57f1-4f63-a1b0-65232a2797fd&famille=BDIF&bdifId=454705DD7102_2017DD507454
Véronique GUILLOT-PELPEL  Administrateur,Notification initiale,NEXANS,12 juin 2017,Euronext Paris,Cession,Parts de FCPE,82 290.6400 Euro,1 675.8576,NON,10 août 2017,,http://www.amf-france.org/technique/multimedia?docId=af26e177-60d1-439f-9257-72476aa67ca3&famille=BDIF&bdifId=244705DD7102_2017DD507442
HOLDING ALLEE EURL personne morale liée à ERWAN ALLEE  PRESIDENT/GERANT,Notification initiale,LA SAVONNERIE DE NYONS,09 août 2017,Euronext Paris,Cession,Action,14.6500 Euro,90.0000,NON,10 août 2017,,http://www.amf-france.org/technique/multimedia?docId=fa971f41-c5b6-46f5-937d-34c2be723d83&famille=BDIF&bdifId=144705DD7102_2017DD507441
DELPHINE ARNAULT  Membre du Conseil d'Administation,Notification initiale,CHRISTIAN DIOR SE,07 août 2017,Euronext Paris,Exercice,Option d'achat,67.3100 Euro,7 463.0000,NON,10 août 2017,,http://www.amf-france.org/technique/multimedia?docId=bd0f1b8d-5dc3-46fa-a1e2-c6d50b78c72d&famille=BDIF&bdifId=034705DD7102_2017DD507430
DELPHINE ARNAULT  Membre du Conseil d'Administration,Notification initiale,CHRISTIAN DIOR SE,07 août 2017,Euronext Paris,Exercice,Option d'achat,47.8800 Euro,3 501.0000,NON,10 août 2017,,http://www.amf-france.org/technique/multimedia?docId=3832ab8d-18c5-442e-976e-b3c024771801&famille=BDIF&bdifId=324705DD7102_2017DD507423
DDA  personne morale liée à Didier Deconinck  Président de DDA et Président du Conseil de surveillance de Tarkett,Notification initiale,TARKETT S.A.,27 juillet 2017,Euronext Paris,Acquisition,Action,36.2576 Euro,15 000.0000,NON,10 août 2017,,http://www.amf-france.org/technique/multimedia?docId=7effaa6a-84f4-4159-937c-caf3bc3ae2ba&famille=BDIF&bdifId=914705DD7102_2017DD507419
DDA  personne morale liée à Didier Deconinck  Président de DDA et Président du Conseil de surveillance de Tarkett,Notification initiale,TARKETT S.A.,02 août 2017,Euronext Paris,Acquisition,Action,36.2221 Euro,12 000.0000,NON,10 août 2017,,http://www.amf-france.org/technique/multimedia?docId=7effaa6a-84f4-4159-937c-caf3bc3ae2ba&famille=BDIF&bdifId=914705DD7102_2017DD507419
FIAG HOLDING sas  menbre du conseil de surveillance,Notification initiale,ADVINI,07 août 2017,Euronext Paris,Acquisition,Action,34.8000 Euro,2.0000,NON,10 août 2017,,http://www.amf-france.org/technique/multimedia?docId=e949abaa-493e-4edf-b60b-cacd794bf9e5&famille=BDIF&bdifId=414705DD7102_2017DD507414
FIAG HOLDING sas  menbre du conseil de surveillence,Notification initiale,ADVINI,02 août 2017,Euronext Paris,Acquisition,Action,989.0000 Euro,34.8000,NON,10 août 2017,,http://www.amf-france.org/technique/multimedia?docId=8bdf756d-c3a4-4072-83e3-a20008a6791b&famille=BDIF&bdifId=214705DD7102_2017DD507412
BPIFRANCE INVESTISSEMENT SAS  Administrateur,Notification initiale,BALYO,08 août 2017,Euronext Paris,Cession,Action,5.1100 Euro,121 000.0000,NON,09 août 2017,Bpifrance Investissement est la société de gestion du fonds FSN PME Ambition Numérique.       Bpifrance Investissement détient un mandat d'administrateur au CA de la société BALYO dont le représentant est Monsieur Xavier      DELEPLACE (salarié de Bpifrance Investissement),http://www.amf-france.org/technique/multimedia?docId=864cd05b-a483-4dd4-9050-c8de0b9bdd05&famille=BDIF&bdifId=163705DD7102_2017DD507361
PHAST INVEST SAS SAS personne morale liée à STEPHANE CONRARD  DGD,Notification initiale,PRODWARE,04 août 2017,Euronext Growth Paris,Acquisition,Action,220 053.0000 Euro,23 421.0000,NON,09 août 2017,,http://www.amf-france.org/technique/multimedia?docId=b40ee62d-cb90-4ada-9556-9fc4185fb6a7&famille=BDIF&bdifId=143705DD7102_2017DD507341
HENDIGO S.A. Société anonyme  Administrateur,Notification initiale,CBO TERRITORIA,04 août 2017,Euronext Paris,Acquisition,Action,3.5000 Euro,500 000.0000,NON,09 août 2017,Opportunité pour Hendigo de se renforcer au capital de la société et de franchir le seuil des 20% du capital.,http://www.amf-france.org/technique/multimedia?docId=07463c6e-8b6d-4300-a678-25b57013f4ad&famille=BDIF&bdifId=433705DD7102_2017DD507334
Michel-Alain PROCH  Directeur général adjoint,Notification initiale,ATOS SE,07 août 2017,Euronext Paris,Cession,Action,128.0520 Euro,20 000.0000,NON,08 août 2017,,http://www.amf-france.org/technique/multimedia?docId=63eee14c-e6dc-4673-8745-3d618c466e27&famille=BDIF&bdifId=033705DD7102_2017DD507330
Jean-Paul AGON  PRESIDENT-DIRECTEUR GENERAL,Notification initiale,L'OREAL,07 août 2017,Euronext Paris,Exercice,OPTIONS DE SOUSCRIPTION,91.6600 Euro,90 000.0000,NON,08 août 2017,Exercice d’options du plan SO du 30/11/2007,http://www.amf-france.org/technique/multimedia?docId=2996c318-a668-4cb2-8187-b1dede60c635&famille=BDIF&bdifId=803705DD7102_2017DD507308
Laurent LEMAIRE  Directeur Financier Groupe,Notification initiale,KORIAN,21 juillet 2017,Euronext Paris,Acquisition,Action,27.5682133 Euro,5 485.0000,NON,08 août 2017,,http://www.amf-france.org/technique/multimedia?docId=4cfb86d7-f5ea-44a4-80da-53d9227fdf77&famille=BDIF&bdifId=992705DD7102_2017DD507299
Eric Wuillai  PDG,Notification initiale,CBO TERRITORIA,03 août 2017,Euronext TCS Cross ( Trade Confirmation System ) hors march,Cession,Action,3.5000 Euro,500 000.0000,NON,08 août 2017,Cession de 500 000 titres CBoTerritoria détenus par E WUILLAI  PDG de CBo Territoria  à 3.50€ l'unité  à HENDIGO actionnaire de       référence de CBoTerritoria le 3 aout 2017,http://www.amf-france.org/technique/multimedia?docId=d20a57fd-1fe2-4072-8b76-a1ddde206ef4&famille=BDIF&bdifId=692705DD7102_2017DD507296
BPIFRANCE INVESTISSEMENT SAS  Administrateur,Notification initiale,BALYO,04 août 2017,Euronext Paris,Cession,Action,5.1650 Euro,25 000.0000,NON,08 août 2017,Bpifrance Investissement est la société de gestion du fonds FSN PME Ambition Numérique.       Bpifrance Investissement détient un mandat d'administrateur au CA de la société BALYO dont le représentant permanent est      Monsieur Xavier DELEPLACE (salarié de Bpifrance Investissement).,http://www.amf-france.org/technique/multimedia?docId=67c5fd2a-a446-47dc-bd72-250703a94de8&famille=BDIF&bdifId=592705DD7102_2017DD507295
Eric Wuillai  PDG,Notification initiale,CBO TERRITORIA,06 juillet 2017,Euronext Paris,distribution dividende en actions,Action,3.3000 Euro,99 406.0000,NON,08 août 2017,Eric WUILLAI PDG de CBoTerritoria : exercice de l'option du versement du dividende 2016 en actions,http://www.amf-france.org/technique/multimedia?docId=cd260f66-481d-486a-a698-8956b6e06641&famille=BDIF&bdifId=492705DD7102_2017DD507294
BPIFRANCE INVESTISSEMENT SAS  Administrateur,Notification initiale,BALYO,03 août 2017,Euronext Paris,Cession,Action,5.2000 Euro,25 000.0000,NON,08 août 2017,Bpifrance Investissement est la société de gestion du fonds FSN PME Ambition Numérique       Bpifrance Investissement détient un mandat d'administrateur au CA de la société Balyo dont le représentant est Monsieur Xavier      DELEPLACE (salarié de Bpifrance Investissement),http://www.amf-france.org/technique/multimedia?docId=a66083fb-1c31-4de8-85c0-132ad3cae93a&famille=BDIF&bdifId=392705DD7102_2017DD507293
NEWS INVEST SCA  personne morale liée à Mfi  Administrateur,Notification initiale,PHARMASIMPLE,08 août 2017,Euronext Paris,Cession,Action,10 057.2000 Euro,408.0000,NON,08 août 2017,,http://www.amf-france.org/technique/multimedia?docId=9502cfd8-4249-435d-a5b8-f5bf79a5a678&famille=BDIF&bdifId=092705DD7102_2017DD507290
NEWS INVEST SCA  personne morale liée à Mfi  Administrateur,Notification initiale,PHARMASIMPLE,07 août 2017,Euronext Paris,Cession,Action,76 466.0000 Euro,3 200.0000,NON,08 août 2017,,http://www.amf-france.org/technique/multimedia?docId=c07a168f-ddd8-49f2-a578-1878906c057b&famille=BDIF&bdifId=982705DD7102_2017DD507289
NEWS INVEST SCA  personne morale liée à Mfi  Administrateur,Notification initiale,PHARMASIMPLE,04 août 2017,Euronext Paris,Cession,Action,10 147.5000 Euro,450.0000,NON,08 août 2017,,http://www.amf-france.org/technique/multimedia?docId=ab8ef7ed-7003-49e8-8577-641cdfb4cc03&famille=BDIF&bdifId=882705DD7102_2017DD507288
NEWS INVEST SCA  personne morale liée à Mfi  Adiministrateur,Notification initiale,PHARMASIMPLE,03 août 2017,Euronext Paris,Cession,Action,72 499.6000 Euro,3 280.0000,NON,08 août 2017,,http://www.amf-france.org/technique/multimedia?docId=133d3d4f-cfb2-4cd7-9c95-745aa4d69a6a&famille=BDIF&bdifId=782705DD7102_2017DD507287
NEWS INVEST SCA  personne morale liée à Mfi   Administrateur,Notification initiale,PHARMASIMPLE,01 août 2017,Euronext Paris,Cession,Action,43 931.5000 Euro,2 143.0000,NON,08 août 2017,,http://www.amf-france.org/technique/multimedia?docId=d34d385c-71f7-4128-82b2-e6fa333ac834&famille=BDIF&bdifId=682705DD7102_2017DD507286
Eric DUVAL  gérant,Notification initiale,PATRIMOINE ET COMMERCE,26 juillet 2017,Euronext Paris,paiement dividende en actions,Action,21.6200 Euro,156 057.0000,NON,08 août 2017,En application de la faculté offerte par l'assemblée générale du 27 juin 2017 aux actionnaires  d'opter pour le paiement du dividende       sous forme d'actions nouvelles de la société PATRIMOINE ET COMMERCE SCA  les sociétés suivantes dirigées et/ou contrôlées       part Monsieur Eric Duval  également gérant de PATRIMOINE ET COMMERCE SCA  ont opté pour le paiement du dividende leur       revenant sous cette forme  pour un nombre total de 156 057 actions nouvelles :       - Duval Participations SARL      - Duval Gestion SAS      - Duval Investissements & Participations SARL      - Alizés Invest SARL,http://www.amf-france.org/technique/multimedia?docId=2fd17c89-b79b-4eef-9d65-27972def389d&famille=BDIF&bdifId=972705DD7102_2017DD507279
BMC MANAGEMENT AND INVESTMENT  personne morale liée à MAURICE RICCI  CEO,Notification initiale,AKKA TECHNOLOGIES,04 août 2017,Hors plateforme de négociation,Cession,Action,46.0000 Euro,300 000.0000,NON,08 août 2017,,http://www.amf-france.org/technique/multimedia?docId=adeb1e99-8625-4e5d-b6c1-4df140308db5&famille=BDIF&bdifId=172705DD7102_2017DD507271
MAAF SANTE Mutuelle  personne morale liée à COVEA COOPERATIONS  Administrateur,Notification initiale,FONCIERE DES REGIONS,07 août 2017,Diverses plateformes,Cession,Action,83.0037 Euro,139.0000,NON,08 août 2017,La Mutuelle MAAF SANTE détient 0.17% de COVEA COOPERATIONS,http://www.amf-france.org/technique/multimedia?docId=8e5c23d5-085b-4f75-a686-bde0d5a088a1&famille=BDIF&bdifId=552705DD7102_2017DD507255
LA SAUVEGARDE SA personne morale liée à COVEA COOPERATIONS  Administrateur,Notification initiale,FONCIERE DES REGIONS,07 août 2017,Diverses plateformes,Cession,Action,83.0037 Euro,46.0000,NON,08 août 2017,LA SAUVEGARDE SA est détenue à 50.04% par COVEA COOPERATIONS,http://www.amf-france.org/technique/multimedia?docId=bb07e694-d176-4fea-9c8a-1167038d2cd9&famille=BDIF&bdifId=452705DD7102_2017DD507254
MAAF VIE SA personne morale liée à COVEA COOPERATIONS  Administrateur,Notification initiale,FONCIERE DES REGIONS,07 août 2017,Diverses plateformes,Cession,Action,83.0037 Euro,299.0000,NON,08 août 2017,MAAF VIE SA est détenue à 100% par COVEA COOPERATIONS,http://www.amf-france.org/technique/multimedia?docId=37f149df-9946-4602-9acf-0a31f0db4e50&famille=BDIF&bdifId=352705DD7102_2017DD507253
BPCE IARD SA personne morale liée à COVEA COOPERATIONS  Administrateur,Notification initiale,FONCIERE DES REGIONS,07 août 2017,Diverses plateformes,Cession,Action,83.0037 Euro,26.0000,NON,08 août 2017,BPCE IARD SA est détenue à 49.93% par COVEA COOPERATIONS,http://www.amf-france.org/technique/multimedia?docId=f5c12eb9-3ddc-4904-bdbe-d6eff2fca493&famille=BDIF&bdifId=252705DD7102_2017DD507252
GMF ASSURANCES SA personne morale liée à COVEA COOPERATIONS  Administrateur,Notification initiale,FONCIERE DES REGIONS,07 août 2017,Diverses plateformes,Cession,Action,83.0037 Euro,262.0000,NON,08 août 2017,GMF ASSURANCES SA est détenue à 100% par COVEA COOPERATIONS,http://www.amf-france.org/technique/multimedia?docId=f4afee82-ff35-45be-856f-716a84eb2a20&famille=BDIF&bdifId=152705DD7102_2017DD507251
MMA VIE SA personne morale liée à COVEA COOPERATIONS  Administrateur,Notification initiale,FONCIERE DES REGIONS,07 août 2017,Diverses plateformes,Cession,Action,83.0037 Euro,319.0000,NON,08 août 2017,MMA VIE SA est détenue à 100% par COVEA COOPERATIONS,http://www.amf-france.org/technique/multimedia?docId=40e673c5-45a8-441d-b18f-9c6e705ce95e&famille=BDIF&bdifId=052705DD7102_2017DD507250
GMF VIE SA personne morale liée à COVEA COOPERATIONS  Administrateur,Notification initiale,FONCIERE DES REGIONS,07 août 2017,Diverses plateformes,Cession,Action,83.0037 Euro,2 426.0000,NON,08 août 2017,GMF VIE SA est détenue à 60.01% par COVEA COOPERATIONS,http://www.amf-france.org/technique/multimedia?docId=92069d7c-3f36-4af3-bf19-b9afcf029328&famille=BDIF&bdifId=942705DD7102_2017DD507249
MAAF ASSURANCES SA personne morale liée à COVEA COOPERATIONS  Administrateur,Notification initiale,FONCIERE DES REGIONS,07 août 2017,Diverses plateformes,Cession,Action,83.0037 Euro,454.0000,NON,08 août 2017,MAAF ASSURANCES SA est détenue à 100% par COVEA COOPERATIONS,http://www.amf-france.org/technique/multimedia?docId=75639997-08f5-4dc1-9726-1d127afe0552&famille=BDIF&bdifId=842705DD7102_2017DD507248
THOMAS BAUMGARTNER  CFO,Notification initiale,MERSEN,04 août 2017,Euronext Paris,Exercice,Option d'achat,33.2342 Euro,1 246.0000,OUI,08 août 2017,,http://www.amf-france.org/technique/multimedia?docId=616b0b28-4ff3-4728-b677-152bd7955313&famille=BDIF&bdifId=742705DD7102_2017DD507247
MAAF SANTE Mutuelle  personne morale liée à COVEA COOPERATIONS  Administrateur,Notification initiale,FONCIERE DES REGIONS,04 août 2017,Diverses plateformes,Cession,Action,83.0093 Euro,241.0000,NON,08 août 2017,La Mutuelle MAAF SANTE détient 0.17% de COVEA COOPERATIONS,http://www.amf-france.org/technique/multimedia?docId=f8b7673b-936b-48c3-adaf-28e24a196464&famille=BDIF&bdifId=642705DD7102_2017DD507246
LA SAUVEGARDE SA personne morale liée à COVEA COOPERATIONS  Administrateur,Notification initiale,FONCIERE DES REGIONS,04 août 2017,Diverses plateformes,Cession,Action,83.0093 Euro,81.0000,NON,08 août 2017,LA SAUVEGARDE SA est détenue à 50.04% par COVEA COOPERATIONS,http://www.amf-france.org/technique/multimedia?docId=c8f75638-bedc-44b6-99f9-3b514e4f5a8e&famille=BDIF&bdifId=542705DD7102_2017DD507245
MAAF VIE SA personne morale liée à COVEA COOPERATIONS  Administrateur,Notification initiale,FONCIERE DES REGIONS,04 août 2017,Diverses plateformes,Cession,Action,83.0093 Euro,518.0000,NON,08 août 2017,MAAF VIE SA est détenue à 100% par COVEA COOPERATIONS,http://www.amf-france.org/technique/multimedia?docId=a5c7b9eb-e7db-42ba-88ee-699e799bb66a&famille=BDIF&bdifId=242705DD7102_2017DD507242
BPCE IARD SA personne morale liée à COVEA COOPERATIONS  Administrateur,Notification initiale,FONCIERE DES REGIONS,04 août 2017,Diverses plateformes,Cession,Action,83.0093 Euro,46.0000,NON,08 août 2017,BPCE IARD SA est détenue à 49.93% par COVEA COOPERATIONS,http://www.amf-france.org/technique/multimedia?docId=16595070-2ecb-48a8-9ab4-baecde202f5b&famille=BDIF&bdifId=142705DD7102_2017DD507241
GMF ASSURANCES SA personne morale liée à COVEA COOPERATIONS  Administrateur,Notification initiale,FONCIERE DES REGIONS,04 août 2017,Diverses plateformes,Cession,Action,83.0093 Euro,455.0000,NON,08 août 2017,GMF ASSURANCES SA est détenue à 100% par COVEA COOPERATIONS,http://www.amf-france.org/technique/multimedia?docId=a791fc93-7064-4c52-aa30-5c47e9d9c1e5&famille=BDIF&bdifId=042705DD7102_2017DD507240
MMA VIE SA personne morale liée à COVEA COOPERATIONS  Administrateur,Notification initiale,FONCIERE DES REGIONS,04 août 2017,Diverses plateformes,Cession,Action,83.0093 Euro,552.0000,NON,08 août 2017,MMA VIE SA est détenue à 100% par COVEA COOPERATIONS,http://www.amf-france.org/technique/multimedia?docId=00df41a9-8f2f-48ca-904e-650522eba5e0&famille=BDIF&bdifId=932705DD7102_2017DD507239
GMF VIE SA personne morale liée à COVEA COOPERATIONS  Administrateur,Notification initiale,FONCIERE DES REGIONS,04 août 2017,Diverses plateformes,Cession,Action,83.0093 Euro,4 206.0000,NON,08 août 2017,GMF VIE SA est détenue à 60.01% par COVEA COOPERATIONS,http://www.amf-france.org/technique/multimedia?docId=00bd4b6d-89b4-4326-b21f-6abde09795d7&famille=BDIF&bdifId=832705DD7102_2017DD507238
MAAF ASSURANCES SA personne morale liée à COVEA COOPERATIONS  Administrateur,Notification initiale,FONCIERE DES REGIONS,04 août 2017,Diverses plateformes,Cession,Action,83.0093 Euro,786.0000,NON,08 août 2017,MAAF ASSURANCES SA est détenue à 100% par COVEA COOPERATIONS,http://www.amf-france.org/technique/multimedia?docId=647c644b-0b5a-4be0-9386-736b30f20f5d&famille=BDIF&bdifId=732705DD7102_2017DD507237
Denis Duverne  Président du Conseil d'Administration,Notification initiale,AXA,04 août 2017,Euronext Paris,Cession,Action,24.9531 Euro,180 000.0000,NON,08 août 2017,Opération effectuée par un mandataire indépendant dans le cadre d’une convention de gestion.,http://www.amf-france.org/technique/multimedia?docId=4c756878-f2ff-473b-a380-2eccd52f04bb&famille=BDIF&bdifId=022705DD7102_2017DD507220
Denis Duverne  Président du Conseil d'Administration,Notification initiale,AXA,04 août 2017,Euronext Paris,Souscription,Option d'achat,21.0000 Euro,213 082.0000,NON,08 août 2017,Opération effectuée par un mandataire indépendant dans le cadre d’une convention de gestion.,http://www.amf-france.org/technique/multimedia?docId=e955ed3a-c52a-440b-a947-34a5dcca5630&famille=BDIF&bdifId=912705DD7102_2017DD507219
Jean-Paul AGON  PRESIDENT-DIRECTEUR GENERAL,Notification initiale,L'OREAL,07 août 2017,Euronext Paris,Cession,Action,175.7695 Euro,10 000.0000,NON,07 août 2017,,http://www.amf-france.org/technique/multimedia?docId=760d44a5-c646-44a9-9b37-92af946db886&famille=BDIF&bdifId=771705DD7102_2017DD507177
Sophie L'HELIAS  Administrateur,Notification initiale,KERING,03 août 2017,Euronext Paris,Acquisition,Action,301.0500 Euro,60.0000,NON,07 août 2017,Montant total de l'opération: 18063 00,http://www.amf-france.org/technique/multimedia?docId=3bb6a0fe-89a2-44a2-a44a-49aa8d8c5d06&famille=BDIF&bdifId=371705DD7102_2017DD507173
Sophie L'HELIAS  Administrateur,Notification initiale,KERING,23 juin 2017,Euronext Paris,Acquisition,Action,306.6500 Euro,9.0000,NON,07 août 2017,Montant total de l'opération : 2759 85,http://www.amf-france.org/technique/multimedia?docId=0855c26e-7845-48c3-bd19-617d8f27f79a&famille=BDIF&bdifId=271705DD7102_2017DD507172
Alexandre Loussert  Administrateur,Notification initiale,SOLOCAL GROUP,07 août 2017,Euronext Paris,Acquisition,Action,0.9250 Euro,14 500.0000,NON,07 août 2017,,http://www.amf-france.org/technique/multimedia?docId=1a8793ea-5adb-47bc-9484-2462890d52b3&famille=BDIF&bdifId=071705DD7102_2017DD507170
Thierry Lemonnier  Directeur général finance,Notification initiale,ARKEMA,04 août 2017,Euronext Paris,Cession,Action,96.0000 Euro,3 245.0000,NON,07 août 2017,,http://www.amf-france.org/technique/multimedia?docId=bfc96234-1d78-4efd-a46f-51f31a35638b&famille=BDIF&bdifId=661705DD7102_2017DD507166
Thierry Lemonnier  Directeur général finance,Notification initiale,ARKEMA,04 août 2017,Euronext Paris,Exercice,Option d'achat,29.3300 Euro,3 245.0000,NON,07 août 2017,,http://www.amf-france.org/technique/multimedia?docId=02960c16-399f-443b-9b32-ae4e89a608d4&famille=BDIF&bdifId=561705DD7102_2017DD507165
Marc Schuller  Directeur général pôles spécialités industrielles et coating solutions,Notification initiale,ARKEMA,04 août 2017,Euronext Paris,Cession,Action,95.8469 Euro,7 000.0000,NON,07 août 2017,,http://www.amf-france.org/technique/multimedia?docId=70ece247-2f29-4a5e-9d33-0df6cb6c4e60&famille=BDIF&bdifId=361705DD7102_2017DD507163
Marc Schuller  Directeur général pôles spécialités industrielles et coating solutions,Notification initiale,ARKEMA,04 août 2017,Euronext Paris,Exercice,Option d'achat,65.9200 Euro,7 000.0000,NON,07 août 2017,,http://www.amf-france.org/technique/multimedia?docId=3b55131e-a484-4a5a-ab2e-e410ec5ea51f&famille=BDIF&bdifId=261705DD7102_2017DD507162
Pierre-Henri BENHAMOU  PDG,Notification initiale,DBV TECHNOLOGIES,03 août 2017,Euronext Paris,Cession,Action,77.2545 Euro,15 224.0000,NON,07 août 2017,,http://www.amf-france.org/technique/multimedia?docId=79cb1f9d-ad81-4bad-afc4-b0bf468b3709&famille=BDIF&bdifId=201705DD7102_2017DD507102
David Schilansky  DGd,Notification initiale,DBV TECHNOLOGIES,03 août 2017,Euronext Paris,Cession,Action,77.1755 Euro,6 558.0000,NON,07 août 2017,,http://www.amf-france.org/technique/multimedia?docId=6d72940f-bee4-4452-9276-5317c6c24a02&famille=BDIF&bdifId=890705DD7102_2017DD507098
Gilles David  PDG,Notification initiale,ENERTIME,01 août 2017,Euronext Growth Paris,Cession,Action,2 681.0000 Euro,507.0000,NON,07 août 2017,,http://www.amf-france.org/technique/multimedia?docId=c61afa12-a97e-4577-b9d6-9c208ddb8474&famille=BDIF&bdifId=290705DD7102_2017DD507092
Gilles David  PDG,Notification initiale,ENERTIME,03 août 2017,Euronext Growth Paris,Cession,Action,2 625.0000 Euro,500.0000,NON,07 août 2017,,http://www.amf-france.org/technique/multimedia?docId=c61afa12-a97e-4577-b9d6-9c208ddb8474&famille=BDIF&bdifId=290705DD7102_2017DD507092
Thierry Le Hénaff  Président-directeur général,Notification initiale,ARKEMA,03 août 2017,Euronext Paris,Cession,Action,94.4165 Euro,612.0000,NON,06 août 2017,,http://www.amf-france.org/technique/multimedia?docId=08062b0d-2ff7-487b-8e67-e24ba8b68d24&famille=BDIF&bdifId=870705DD7102_2017DD507078
LUC LE COTTIER  PRESIDENT DU CONSEIL DE SURVEILLANCE,Notification initiale,LEXIBOOK,31 juillet 2017,Euronext Growth Paris,Cession,BSA,0.0800 Euro,10 000.0000,NON,04 août 2017,,http://www.amf-france.org/technique/multimedia?docId=fa832b6f-7ea0-4762-887c-6cbdd008cfbe&famille=BDIF&bdifId=270705DD7102_2017DD507072
THOMAS BAUMGARTNER  CFO,Notification initiale,MERSEN,03 août 2017,Euronext Paris,Exercice,Option d'achat,33.2017 Euro,1 754.0000,OUI,04 août 2017,Exercice / cession de stock options,http://www.amf-france.org/technique/multimedia?docId=67efde9d-499e-48e3-a56d-c349f769c3bf&famille=BDIF&bdifId=170705DD7102_2017DD507071
Marie-Christine GROS FAVROT  Administrateur,Notification initiale,SABETON,03 août 2017,Euronext Paris,Acquisition,Action,23.7800 Euro,1.0000,NON,04 août 2017,,http://www.amf-france.org/technique/multimedia?docId=7b49917f-14f1-4041-ae98-6f0a98280729&famille=BDIF&bdifId=560705DD7102_2017DD507065
Claude GROS  Président Directeur Général,Notification initiale,SABETON,03 août 2017,Euronext Paris,Acquisition,Action,23.7800 Euro,2.0000,NON,04 août 2017,,http://www.amf-france.org/technique/multimedia?docId=83f2a8af-7589-481f-b4c2-f59849444b27&famille=BDIF&bdifId=550705DD7102_2017DD507055
AYMERIC LE COTTIER  PRESIDENT DU DIRECTOIRE,Notification initiale,LEXIBOOK,27 juillet 2017,Euronext Growth Paris,Cession,BSA,0.1000 Euro,45 000.0000,NON,04 août 2017,,http://www.amf-france.org/technique/multimedia?docId=b92c9023-bd94-44e1-8f4c-613601bb344d&famille=BDIF&bdifId=330705DD7102_2017DD507033
AYMERIC LE COTTIER  PRESIDENT DU DIRECTOIRE,Notification initiale,LEXIBOOK,28 juillet 2017,Euronext Growth Paris,Acquisition,Action,2.0450 Euro,20.0000,NON,04 août 2017,,http://www.amf-france.org/technique/multimedia?docId=b4043af4-a381-4fcf-a3ff-4083a73d8242&famille=BDIF&bdifId=230705DD7102_2017DD507032
AYMERIC LE COTTIER  PRESIDENT DU DIRECTOIRE,Notification initiale,LEXIBOOK,25 juillet 2017,Euronext Growth Paris,Acquisition,Action,1.8200 Euro,20.0000,NON,04 août 2017,,http://www.amf-france.org/technique/multimedia?docId=83776b24-20d9-4ab3-bd3b-85158f452551&famille=BDIF&bdifId=130705DD7102_2017DD507031
AYMERIC LE COTTIER  PRESIDENT DU DIRECTOIRE,Notification initiale,LEXIBOOK,13 juillet 2017,Euronext Growth Paris,Acquisition,Action,1.7400 Euro,10.0000,NON,04 août 2017,,http://www.amf-france.org/technique/multimedia?docId=8d451ca7-427a-4059-993a-3c1071398450&famille=BDIF&bdifId=030705DD7102_2017DD507030
Patrice Soudan  Directeur des Opérations Groupe  Directeur Général Adjoint,Notification initiale,LEGRAND,01 août 2017,Euronext Paris,Exercice,Stock-options,12.8850 Euro,8 560.0000,OUI,04 août 2017,,http://www.amf-france.org/technique/multimedia?docId=d62dd99d-5146-44dc-9a6d-73d094950743&famille=BDIF&bdifId=600705DD7102_2017DD507006
Patrice Soudan  Directeur des Opérations Groupe  Directeur Général Adjoint,Notification initiale,LEGRAND,01 août 2017,Euronext Paris,Exercice,Stock-options,20.2050 Euro,15 332.0000,OUI,04 août 2017,,http://www.amf-france.org/technique/multimedia?docId=d1d491b5-3f35-45a0-91cb-0b332e1e15ad&famille=BDIF&bdifId=400705DD7102_2017DD507004
Jean-Michel BERARD  Président du Directoire,Notification initiale,ESKER,03 août 2017,Euronext Access Paris,Acquisition,Action,48.9468 Euro,1 000.0000,NON,04 août 2017,,http://www.amf-france.org/technique/multimedia?docId=99bd0c8f-5dd3-4479-8688-47f93836b270&famille=BDIF&bdifId=000705DD7102_2017DD507000
